18,61
3,0
0,-1
2,0
0,-3
3,0
0,-3
5,0
0,-2
3,0
0,-1
2,0
0,-2
2,0
0,-1
3,0
0,-3
4,0
0,-1
3,0
0,-1
3,0
0,-2
2,0
0,-1
7,0
0,-2
1,0
0,-1
7,0
0,-1
12,0
-1,0
-1,-1
-1,0
-3,3
1,0
-8,0
0,1
-7,0
-1,-1
-4,0
0,1
0,-1
3,-3
0,-4
1,0
0,-3
1,0
0,-1
1,0
0,-3
3,0
0,-1
1,0
0,-1
1,0
0,-3
2,0
0,-2
4,0
0,-4
4,0
0,-1
1,0
0,-1
3,0
0,-2
4,0
0,-2
2,0
0,-2
1,0
0,-1
4,0
0,-1
3,0
0,-2
1,0
0,-1
5,0
0,1
-3,0
0,1
-2,0
-1,-1
-1,0
0,1
-4,4
1,0
-3,0
-1,-1
-1,0
0,3
-1,-1
-1,0
0,1
-2,0
1,0
1,1
-1,1
-1,0
-1,-1
-1,0
0,1
-1,1
-1,0
-1,1
-1,0
1,1
0,1
-2,0
0,1
-3,0
0,1
-2,0
1,0
1,1
-1,1
-1,0
-2,2
-1,0
-1,-1
0,1
-1,0
0,1
-1,0
0,2
-1,0
1,0
1,1
-1,1
-1,0
0,1
-2,2
0,1
-1,1
0,2
-1,-1
-1,0
0,2
-1,0
0,3
1,1
0,-2
0,2
1,1
1,0
1,1
-2,2
0,1
0,-1
-1,-1
-1,1
0,1
-5,0
-1,-1
-1,0
0,1
-1,1
-1,0
-1,1
-2,0
1,1
0,1
-2,0
0,1
-2,0
-1,-1
-1,0
0,1
-1,1
-1,0
1,1
0,1
-1,0
-1,-1
-1,0
0,1
-1,1
-2,0
-2,2
-1,0
1,0
1,1
-1,1
-2,0
0,1
-3,0
1,1
0,1
-2,0
0,1
-2,0
0,1
-1,1
0,1
-1,1
0,-1
-2,2
0,-2
-1,0
0,2
-1,0
0,2
-1,0
0,-1
0,2
-1,0
0,1
-1,0
0,2
-3,0
0,3
-2,0
0,2
-1,0
0,-1
0,4
-2,0
0,-1
1,0
0,-1
0,1
-1,1
0,1
-4,4
0,-1
2,-2
1,1
0,1
-1,0
0,2
-2,0
0,1
1,0
0,2
-2,0
0,-2
0,4
0,-3
3,-3
0,-1
3,-3
0,-3
2,-2
0,-1
1,-1
2,0
0,-1
1,0
-1,0
-1,-1
1,-1
1,0
1,1
20,16
