89,18
3,0
0,-2
2,0
0,-2
2,0
0,-2
3,0
0,-2
4,0
0,-2
4,0
0,-2
6,0
0,-2
18,0
0,2
6,0
0,2
4,0
0,2
3,0
0,2
3,0
0,2
2,0
0,2
2,0
0,2
3,0
0,2
1,0
0,2
2,0
0,2
1,0
0,2
2,0
0,2
1,0
0,2
1,0
0,2
2,0
0,1
1,0
0,3
1,0
0,1
1,0
0,2
1,0
0,4
1,0
0,2
2,0
0,4
1,0
0,2
1,0
0,2
1,0
0,2
1,0
0,6
1,0
0,2
1,0
0,2
1,0
0,2
1,0
0,6
1,0
0,4
1,0
0,2
1,0
0,7
1,0
0,4
1,0
0,4
1,0
0,8
1,0
0,6
1,0
0,6
1,0
0,8
1,0
0,17
1,0
0,16
1,0
0,50
-1,0
0,16
-1,0
0,22
-1,0
0,9
-1,0
0,6
-1,0
0,8
-1,0
0,12
-1,0
0,6
-1,0
0,6
-1,0
0,9
-1,0
0,3
-19,0
0,-5
1,0
0,-4
1,0
0,-4
1,0
0,-6
1,0
0,-8
1,0
0,-6
1,0
0,-6
1,0
0,-11
1,0
0,-6
1,0
0,-8
1,0
0,-22
1,0
0,-22
1,0
0,-24
-1,0
0,-18
-1,0
0,-15
-1,0
0,-6
-1,0
0,-6
-1,0
0,-8
-1,0
0,-4
-1,0
0,-2
-1,0
0,-6
-1,0
0,-4
-1,0
0,-2
-1,0
0,-2
-1,0
0,-3
-1,0
0,-3
-1,0
0,-2
-1,0
0,-3
-2,0
0,-3
-1,0
0,-1
-1,0
0,-2
-1,0
0,-2
-2,0
0,-2
-1,0
0,-2
-2,0
0,-2
-1,0
0,-2
-3,0
0,-2
-2,0
0,-2
-2,0
0,-2
-4,0
0,-2
-5,0
0,-2
-6,0
0,255
-20,0
0,-2
-5,0
0,-2
-5,0
0,-2
-3,0
0,-2
-3,0
0,-2
-1,0
0,-2
-3,0
0,-1
-2,0
0,-3
-2,0
0,-1
-1,0
0,-2
-2,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-2,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-4
-1,0
0,-2
-1,0
0,-2
-1,0
0,-4
-1,0
0,-2
-1,0
0,-2
-1,0
0,-5
-1,0
0,-4
-1,0
0,-2
-1,0
0,-4
-1,0
0,-8
-1,0
0,-4
-1,0
0,-4
-1,0
0,-6
-1,0
0,-12
-1,0
0,-10
-1,0
0,-11
-1,0
0,-43
1,0
0,-13
1,0
0,-10
1,0
0,-14
1,0
0,-6
1,0
0,-4
1,0
0,-6
1,0
0,-7
1,0
0,-4
1,0
0,-2
1,0
0,-4
1,0
0,-6
1,0
0,-2
1,0
0,-2
1,0
0,-6
1,0
0,-2
1,0
0,-2
1,0
0,-4
1,0
0,-2
1,0
0,-2
1,0
0,-2
1,0
0,-4
2,0
0,-2
1,0
0,-2
1,0
0,-3
2,0
0,-3
1,0
0,-1
1,0
0,-2
2,0
0,-2
1,0
0,-2
1,0
0,-2
2,0
0,-2
2,0
0,-2
1,0
0,-1
0,1
-5,5
0,1
-1,1
0,1
-3,3
0,1
-2,2
0,1
-2,2
0,2
-1,1
0,1
-3,3
0,3
-1,1
0,1
-1,1
0,1
-1,1
0,1
-1,1
0,3
-1,1
0,1
-1,1
0,1
-1,1
0,5
-1,1
0,1
-1,1
0,1
-1,1
0,5
-1,1
0,3
-1,1
0,1
-1,1
0,3
-1,1
0,6
-1,1
0,5
-1,1
0,3
-1,1
0,5
-1,1
0,13
-1,1
0,9
-1,1
0,12
-1,1
0,42
1,1
0,10
1,1
0,9
1,1
0,11
1,1
-1,1
1,1
0,2
1,1
19,-4
0,-5
-1,0
0,-2
-1,0
0,-4
-1,0
0,-4
-1,0
0,-10
-1,0
0,-9
-1,0
0,-12
-1,0
0,-21
1,0
0,-14
1,0
0,-9
1,0
0,-12
1,0
0,-4
1,0
0,-4
1,0
0,-4
1,0
0,-6
1,0
0,-4
1,0
0,-2
1,0
0,-4
1,0
0,-1
1,0
0,-3
1,0
0,-3
1,0
0,-2
1,0
0,-3
2,0
0,-3
2,0
0,-2
1,0
0,-2
1,0
0,-2
2,0
0,-2
2,0
0,-2
2,0
0,-2
2,0
0,-2
3,0
0,-2
4,0
0,-2
6,0
0,199
-10,0
0,-2
-3,0
0,-2
-3,0
0,-2
-3,0
0,-2
-2,0
0,-1
-1,0
0,-3
-2,0
0,-2
-1,0
0,-1
-1,0
0,-2
-1,0
0,-3
-2,0
0,-3
-1,0
0,-2
-1,0
0,-2
-1,0
0,-4
-1,0
0,-2
-1,0
0,-2
-1,0
