85,22
1,0
0,-1
1,0
0,-1
2,0
0,-2
2,0
0,-2
2,0
0,-2
2,0
0,-2
4,0
0,-2
3,0
0,-2
4,0
0,-2
7,0
0,-2
19,0
0,2
6,0
0,2
3,0
0,2
3,0
0,2
4,0
0,2
2,0
0,2
2,0
0,2
2,0
0,2
1,0
0,1
2,0
0,3
1,0
0,2
2,0
0,1
2,0
0,5
2,0
0,1
1,0
0,2
1,0
0,2
1,0
0,2
1,0
0,4
2,0
0,2
1,0
0,2
1,0
0,4
1,0
0,2
1,0
0,2
1,0
0,2
1,0
0,6
1,0
0,2
1,0
0,2
1,0
0,6
1,0
0,4
1,0
0,2
1,0
0,7
1,0
0,4
1,0
0,4
1,0
0,4
1,0
0,10
1,0
0,6
1,0
0,8
1,0
0,8
1,0
0,23
1,0
0,52
-1,0
0,30
-1,0
0,8
-1,0
0,9
-1,0
0,6
-1,0
0,14
-1,0
0,6
-1,0
0,6
-1,0
0,6
-1,0
0,10
-1,0
0,2
-20,0
0,-2
1,0
0,-4
1,0
0,-3
1,0
0,-5
1,0
0,-9
1,0
0,-4
1,0
0,-6
1,0
0,-6
1,0
0,-12
1,0
0,-6
1,0
0,-9
1,0
0,-22
1,0
0,-20
1,0
0,-22
-1,0
0,-18
-1,0
0,-17
-1,0
0,-6
-1,0
0,-6
-1,0
0,-8
-1,0
0,-4
-1,0
0,-2
-1,0
0,-4
-1,0
0,-6
-1,0
0,-2
-1,0
0,-1
-1,0
0,-3
-1,0
0,-3
-1,0
0,-2
-1,0
0,-4
-2,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-2,0
0,-2
-1,0
0,-2
-2,0
0,-2
-1,0
0,-2
-3,0
0,-2
-2,0
0,-2
-2,0
0,-2
-4,0
0,-2
-5,0
0,-2
-6,0
0,255
-20,0
0,-1
-5,0
0,-3
-5,0
0,-2
-3,0
0,-1
-3,0
0,-2
-1,0
0,-1
-1,0
0,-2
-2,0
0,-1
-2,0
0,-2
-2,0
0,-2
-1,0
0,-2
-2,0
0,-2
-1,0
0,-2
-2,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-2
-1,0
0,-4
-1,0
0,-2
-1,0
0,-2
-1,0
0,-4
-1,0
0,-2
-1,0
0,-2
-1,0
0,-4
-1,0
0,-5
-1,0
0,-2
-1,0
0,-4
-1,0
0,-2
-1,0
0,-10
-1,0
0,-4
-1,0
0,-4
-1,0
0,-14
-1,0
0,-9
-1,0
0,-12
-1,0
0,-45
1,0
0,-12
1,0
0,-9
1,0
0,-14
1,0
0,-6
1,0
0,-6
1,0
0,-8
1,0
0,-4
1,0
0,-3
1,0
0,-3
1,0
0,-5
1,0
0,-4
1,0
0,-2
1,0
0,-2
1,0
0,-6
1,0
0,-2
1,0
0,-2
1,0
0,-4
1,0
0,-2
1,0
0,-2
1,0
0,-4
1,0
0,-2
1,0
0,-2
2,0
0,-4
1,0
0,-2
2,0
0,-2
1,0
0,-1
1,0
0,-3
1,0
0,-2
1,0
0,-1
2,0
0,-2
1,0
0,-1
11,-11
2,0
2,-2
1,0
2,-2
2,0
2,-2
5,0
2,-2
17,0
2,2
4,0
2,2
1,0
2,2
1,0
2,2
2,0
10,10
0,2
2,2
1,0
2,2
0,3
3,3
0,1
1,1
0,1
1,1
0,1
1,1
0,2
2,2
0,1
1,1
0,1
1,1
0,3
1,1
0,1
1,1
0,1
1,1
0,1
1,1
0,5
1,1
0,1
1,1
0,1
1,1
0,5
1,1
0,3
1,1
0,1
1,1
0,6
1,1
0,3
1,1
0,3
1,1
0,3
1,1
0,9
1,1
0,5
1,1
0,6
1,1
0,8
1,1
0,22
1,1
0,51
-1,1
0,29
-1,1
0,7
-1,1
0,8
-1,1
0,5
-1,1
0,13
-1,1
0,5
-1,1
1,1
-1,1
0,3
-1,1
0,5
-1,1
0,9
-2,2
-18,0
-1,-1
0,-1
1,-1
0,-3
1,-1
0,-2
1,-1
0,-4
1,-1
0,-8
1,-1
0,-3
1,-1
0,-5
1,-1
0,-5
1,-1
0,-11
1,-1
0,-5
1,-1
0,-8
1,-1
0,-21
1,-1
0,-19
1,-1
0,-21
-1,-1
0,-17
-1,-1
