106,31
3,0
0,2
1,0
0,-1
1,0
-2,0
-3,3
0,-3
0,2
1,1
1,-1
0,-1
1,-1
-2,-2
1,1
1,0
1,1
1,0
4,1
2,0
1,1
2,0
0,1
1,1
0,1
0,3
0,2
-2,0
-1,1
-1,0
1,0
1,-1
2,0
3,3
0,-1
-1,0
-1,-1
-2,2
-1,0
1,0
2,-2
-1,-1
-2,0
-1,1
-1,0
-5,2
-3,0
0,-1
0,1
1,1
0,1
0,-2
2,-2
-1,1
1,1
7,0
1,0
2,-2
-1,-1
0,-2
3,0
1,-1
0,1
4,0
0,-3
0,1
3,3
1,0
0,-2
2,0
0,-1
1,-1
-1,1
0,5
-3,0
0,7
-3,0
0,2
2,0
0,-1
3,-3
-1,0
0,-1
0,1
1,1
-1,0
-4,-4
0,-4
0,5
1,1
1,0
1,-1
0,-2
1,-1
2,0
1,1
1,-1
0,-1
6,6
0,-4
-2,0
0,1
1,1
-1,-1
0,-1
-3,-3
0,-1
1,1
0,1
2,2
2,0
1,1
-1,1
1,1
0,1
-2,0
0,-1
-2,-2
-1,0
-1,-1
-2,0
-1,1
1,-1
-1,-1
0,-3
-1,-1
-2,2
-1,0
0,-2
0,1
1,1
4,-4
-1,-4
-2,-2
2,0
0,-2
3,0
0,2
2,0
0,2
-3,0
0,-2
0,3
1,0
0,-1
-1,-1
2,-2
-2,-2
-1,1
-1,0
-1,1
0,2
1,1
-4,6
-1,0
-1,1
0,5
3,3
0,2
-1,1
2,2
0,1
2,2
0,-1
-3,3
0,-1
-2,0
0,2
1,-1
1,1
3,0
0,-2
-1,0
1,1
0,2
1,1
-1,0
0,1
1,0
0,2
-1,0
0,2
-1,-1
-3,0
0,-3
1,1
2,0
0,-1
1,-1
-1,-1
0,-1
1,-1
0,-3
1,-1
0,-1
0,1
2,0
1,1
0,-1
2,0
0,-1
-1,-1
1,1
1,-1
1,1
-1,-1
-1,1
0,2
-1,0
6,6
0,-8
1,0
1,-1
-1,1
-1,0
-3,3
2,0
0,-1
0,4
-2,-2
-1,1
0,4
1,0
0,-1
2,0
-2,0
-1,1
-1,0
0,-2
-2,0
1,1
-3,-3
3,0
1,-1
2,0
4,4
1,0
-2,0
-6,-6
-2,0
2,0
1,1
0,1
1,1
0,3
-1,1
0,3
2,0
0,2
-2,0
0,-1
0,1
1,1
1,3
1,1
-1,0
0,2
1,0
0,-1
0,1
1,3
0,2
5,0
0,8
-2,0
0,-5
-6,0
0,-3
2,0
0,-1
-2,2
0,2
1,1
1,0
1,-1
1,1
1,-1
1,1
0,1
-2,2
-3,0
0,-1
0,1
-1,1
0,1
5,0
1,-1
1,0
1,-1
0,-1
1,-1
-1,-1
0,-2
2,0
0,-2
2,0
0,-1
-1,0
0,1
1,1
8,0
0,-5
-1,0
0,-6
-1,0
0,-5
-1,0
0,-4
1,0
0,1
1,0
0,1
2,0
0,1
1,0
0,2
1,0
0,1
1,0
0,3
2,0
-1,1
0,11
1,0
0,3
1,0
0,2
-2,0
0,-1
-4,0
0,-3
-1,0
0,-1
0,1
1,1
0,3
1,1
0,-1
-1,1
2,-2
1,0
2,2
2,-2
-2,-2
0,-2
1,-1
-1,1
-1,-1
0,-4
1,-1
0,-1
-1,-1
1,-1
-1,-1
0,-2
-1,-1
0,-1
-1,-1
0,-1
-3,-3
-1,0
-3,-3
1,1
0,4
-4,0
-1,0
-6,-3
-8,0
-2,-2
-2,2
0,3
-1,1
0,1
0,2
1,1
0,8
1,0
0,-3
0,4
-5,5
0,2
0,-2
1,-1
0,-4
2,0
0,1
-1,-1
-2,0
0,1
1,1
0,1
1,1
1,-1
2,0
0,2
2,2
-1,0
0,3
1,0
0,-2
0,1
-1,1
-1,0
-1,1
0,-1
-2,0
0,5
-1,-1
0,-1
1,0
1,1
0,-1
1,0
0,1
-2,-2
1,-1
2,0
0,-2
1,-1
0,-2
-2,-2
0,-1
-1,-1
0,-2
1,-1
0,-3
-2,-2
0,-2
-2,0
0,4
1,-1
1,0
0,1
0,-1
1,-1
0,1
1,1
0,3
-1,1
0,3
3,3
0,2
-4,4
2,2
2,1
3,0
0,1
-2,2
0,-1
1,1
0,7
1,-1
0,-1
-1,-1
0,-1
-1,-1
0,-1
-4,4
0,-3
2,0
1,1
-2,0
-1,1
1,1
0,2
-1,-1
3,0
0,-1
-1,0
-1,-1
3,-3
0,-2
-1,-1
2,-2
-1,0
0,1
-1,1
2,2
2,0
3,3
0,-1
3,0
0,-1
3,0
0,-3
1,0
-2,2
-1,0
1,0
1,1
0,1
-1,0
0,5
2,0
0,-3
1,0
0,-2
0,3
-1,0
-1,-1
0,-1
0,1
1,1
0,5
2,0
0,-1
0,1
-1,1
0,6
1,0
0,-2
1,0
0,-2
0,1
-1,1
-1,0
-1,1
0,-1
-1,0
0,-6
-3,0
0,4
1,-1
0,-2
1,0
1,1
0,4
2,2
-1,1
1,1
-2,0
0,-1
0,4
1,0
0,-1
1,0
0,-1
-1,1
-1,0
-1,1
-1,0
1,0
1,-1
-1,-1
3,-3
0,-7
-1,-1
0,-1
-3,-3
-4,0
0,-1
-3,-3
3,-3
1,0
1,1
0,2
-2,-2
0,1
-1,0
-1,1
0,1
3,3
1,-1
0,-1
1,0
-1,1
1,1
1,0
3,3
-3,3
0,1
-1,1
0,3
-3,3
1,-1
0,-1
0,1
-1,1
-2,-1
-2,0
-2,-2
0,-2
-3,0
0,-1
1,0
0,-1
4,0
0,1
1,0
0,4
-1,-1
-1,0
1,0
2,-2
-3,-3
0,-1
-3,3
2,2
-2,2
0,-1
1,1
0,1
1,5
1,1
0,-1
1,0
0,-1
-2,2
0,1
1,0
0,3
4,4
1,0
-1,0
-1,-1
-1,0
-1,-1
1,0
2,2
1,0
0,2
0,1
-1,4
0,1
0,-1
1,-4
13,5
0,1
-1,4
0,1
4,1
4,0
-2,0
-1,-1
0,-1
3,-3
0,-3
-1,0
0,3
-1,0
0,2
-1,1
0,2
-1,1
-3,4
-3,0
0,2
-4,0
0,3
-4,0
0,1
1,0
-3,0
1,0
2,-2
2,0
0,-1
1,0
1,1
4,0
0,-1
5,0
-1,0
-2,-2
0,1
-1,1
-1,0
-1,-1
-1,0
-1,-1
1,1
1,0
1,1
-1,1
0,4
1,1
-1,0
1,0
3,0
1,0
0,-1
-1,0
1,1
3,0
0,1
4,5
0,1
11,1
1,1
0,-6
3,0
0,-11
-1,0
0,-1
0,4
2,2
-3,0
0,1
-1,0
0,3
1,0
0,1
-2,-2
-1,1
1,1
0,1
0,-1
-3,-3
0,-1
0,1
4,4
1,0
1,1
0,3
-1,0
0,2
-5,5
0,-1
3,-3
0,-1
0,1
1,1
-1,0
-3,3
-3,2
-3,3
0,-1
-1,1
-2,0
0,2
1,0
0,1
4,0
0,-1
1,0
0,-4
-1,1
1,1
0,2
-2,2
-1,-1
-1,1
-2,-2
-1,0
-1,-1
-3,0
0,2
-1,0
0,-1
-14,0
0,-1
-3,0
0,-1
-3,0
0,-1
-4,0
0,-4
-2,0
0,-4
-3,0
0,1
-1,0
0,9
3,0
0,4
3,0
0,1
-2,0
1,1
1,-1
1,1
0,1
0,-1
-1,-1
0,-1
-1,-1
-1,0
1,0
1,-1
-1,1
-3,0
0,-2
-1,0
3,0
-2,-2
0,-1
1,0
0,-1
2,0
1,-1
0,-1
-2,-2
0,-2
-3,-3
0,-1
2,0
0,-4
2,0
0,-2
1,0
0,-1
1,0
0,-1
-3,3
1,1
0,1
-1,0
0,2
0,-1
-1,-1
-1,1
0,1
1,1
0,1
-1,0
1,1
0,1
1,1
0,1
1,1
-3,0
0,2
2,0
1,-1
1,1
0,1
1,1
1,0
0,3
1,0
0,1
3,0
0,1
5,0
0,1
5,0
0,-1
2,0
0,1
6,0
0,1
1,0
-2,0
-1,-1
-1,0
-1,1
-1,-1
-1,0
-1,-1
-1,0
-1,-1
-4,0
-2,2
1,-1
1,0
1,-1
16,0
-1,1
-1,-1
-6,0
0,-6
-1,0
0,-2
-1,0
1,0
0,2
1,0
7,7
-1,-1
-1,0
-2,2
-2,0
-1,1
-1,10
0,1
1,1
0,2
1,0
0,7
-2,0
0,-2
1,0
0,-3
0,3
-1,1
0,2
1,0
0,1
0,-2
2,-2
7,-1
1,1
-1,-1
1,-2
0,-1
1,-1
-1,1
0,1
0,3
-1,-1
-7,1
-1,-1
0,-4
-1,-1
0,-1
-1,-1
0,-1
-5,0
-1,0
-2,-2
1,0
-1,1
0,-1
-2,0
-1,-1
0,1
0,-1
-2,0
-1,-1
1,0
0,1
2,1
1,0
2,1
1,0
1,1
1,0
5,0
0,1
1,1
0,2
1,1
0,5
-2,2
-1,2
0,2
0,2
0,4
-1,0
0,-3
0,4
-1,0
0,7
-1,0
0,-3
2,0
-1,-1
1,-1
8,1
1,0
-1,0
0,2
0,1
0,-1
1,-2
-1,0
-8,-1
-1,1
0,2
-1,1
0,1
-1,34
-1,1
0,-1
-3,0
0,-2
-4,0
0,-1
